Id,SalePrice
2019,138241.275456
2020,125632.407675
2021,119873.250321
2022,198365.293616
2023,156008.647205
2024,211040.918299
2025,306502.016996
2026,171742.791771
2027,128862.821819
2028,142257.945823
2029,148495.973894
2030,196193.743402
2031,182959.157095
2032,195476.121372
2033,191113.310469
2034,131211.854343
2035,184816.831036
2036,182978.620044
2037,182978.620044
2038,230309.161102
2039,153678.906761
2040,265044.12936
2041,206525.914265
2042,181059.391938
2043,217698.843773
2044,252826.93307
2045,253503.885147
2046,241836.218439
2047,166993.783133
2048,161236.659795
2049,291106.947079
2050,172228.286488
2051,78430.1307033
2052,158324.099152
2053,150174.545107
2054,80843.8201928
2055,185383.471303
2056,130395.001252
2057,135561.730696
2058,223159.31127
2059,157487.939837
2060,201558.762708
2061,175177.083826
2062,149132.721393
2063,90545.8627587
2064,199818.765769
2065,143431.886964
2066,177638.200504
2067,98212.3354735
2068,270119.890852
2069,47783.555665
2070,113855.736125
2071,96122.9619614
2072,307167.817854
2073,135215.290855
2074,192155.709305
2075,149817.337967
2076,158914.141962
2077,165072.649449
2078,148768.186694
2079,151946.588463
2080,109583.198961
2081,130081.410142
2082,222279.882209
2083,155146.54832
2084,111351.003416
2085,150110.030723
2086,111491.987361
2087,145716.262523
2088,130335.922991
2089,89490.0639962
2090,146071.69732
2091,144126.590768
2092,183063.91369
2093,133458.253699
2094,88990.3325591
2095,237910.230862
2096,85470.0056653
2097,73055.2796487
2098,198094.37364
2099,62178.2271566
2100,73275.194912
2101,211145.361445
2102,136811.086756
2103,90536.5826419
2104,219055.888361
2105,96720.2885061
2106,126593.632674
2107,234485.436771
2108,131696.759795
2109,124277.605606
2110,130693.990415
2111,150761.080863
2112,141048.855465
2113,118339.792208
2114,105624.865663
2115,138274.736942
2116,137347.211612
2117,167869.258455
2118,138107.5659
2119,128779.936761
2120,126105.662055
2121,49197.735301
2122,132649.602594
2123,65291.8905032
2124,174645.078779
2125,204255.983928
2126,213237.472532
2127,201310.298738
2128,140254.217041
2129,119153.699223
2130,148652.27269
2131,223793.269416
2132,152167.700949
2133,136840.234074
2134,142901.198231
2135,131495.528655
2136,109843.08062
2137,142468.171919
2138,163785.882962
2139,171140.223461
2140,145872.404594
2141,137692.31165
2142,148036.732196
2143,161855.887558
2144,179263.742335
2145,144573.278679
2146,156434.450906
2147,203408.159397
2148,161510.478868
2149,200998.694664
2150,219109.621302
2151,97462.0166386
2152,130860.167939
2153,182797.901696
2154,69222.5588674
2155,135597.097762
2156,238509.890728
2157,231284.864159
2158,200877.106355
2159,178823.341485
2160,146624.757445
2161,274216.942087
2162,378275.351524
2163,299711.765593
2164,238205.100215
2165,176498.162737
2166,160146.106722
2167,191584.935085
2168,176646.61682
2169,162682.647665
2170,184091.986395
2171,152017.294306
2172,171817.018813
2173,140792.390058
2174,229064.717822
2175,239841.984466
2176,250281.672988
2177,239568.635567
2178,186086.496184
2179,106318.425414
2180,285808.490318
2181,197547.229158
2182,249103.612038
2183,209340.679252
2184,148497.171117
2185,138079.397956
2186,178307.212267
2187,179893.257876
2188,144625.110839
2189,201194.076083
2190,44372.7507669
2191,44372.7507669
2192,64061.4081272
2193,66668.3556078
2194,75263.3706606
2195,124180.983682
2196,111008.122407
2197,131745.826093
2198,178839.112367
2199,229314.549884
2200,132988.078632
2201,139006.766561
2202,134260.570765
2203,186803.220297
2204,151203.985903
2205,130103.505718
2206,143191.805194
2207,230192.230091
2208,193482.537789
2209,244003.335393
2210,121147.6104
2211,111476.667711
2212,105991.172706
2213,110139.280431
2214,136811.086756
2215,108394.983467
2216,179483.956904
2217,75601.7714314
2218,79131.5493109
2219,76767.9289832
2220,94671.9939989
2221,198859.156389
2222,193245.231226
2223,278783.331596
2224,238056.936091
2225,137000.344028
2226,207860.991714
2227,192066.153268
2228,273710.121274
2229,181790.0911
2230,118104.106063
2231,180678.316878
2232,227581.784901
2233,199130.029385
2234,211771.184919
2235,207340.457524
2236,247692.140297
2237,300304.022634
2238,261974.395493
2239,99377.1484237
2240,140191.579948
2241,230212.382454
2242,175118.019709
2243,122714.387419
2244,100746.058776
2245,81171.8282373
2246,148959.083075
2247,79597.6045687
2248,99800.5811694
2249,132562.118206
2250,161850.152129
2251,140810.978579
2252,229169.146824
2253,134338.319005
2254,135874.87992
2255,176892.471653
2256,142525.596927
2257,181814.41505
2258,173298.958215
2259,168076.395892
2260,189597.229511
2261,165377.963306
2262,159861.97638
2263,273269.145302
2264,388458.493182
2265,236400.027913
2266,219290.924117
2267,295390.342346
2268,279997.77662
2269,172990.660648
2270,152882.652718
2271,243030.003291
2272,202384.206502
2273,181897.922209
2274,171122.689581
2275,269621.23439
2276,182771.20679
2277,207444.159478
2278,192965.966684
2279,134834.096703
2280,106888.325207
2281,180364.150646
2282,186154.241806
2283,111917.515246
2284,136846.439677
2285,122622.170467
2286,138587.715297
2287,268414.491498
2288,278293.132602
2289,315461.657551
2290,332692.149108
2291,278543.577419
2292,300453.67394
2293,358786.019725
2294,304471.555674
2295,359241.859316
2296,254740.388113
2297,234746.379262
2298,283602.46161
2299,348501.888806
2300,249124.091995
2301,231731.879663
2302,275938.207924
2303,241513.190487
2304,255296.55104
2305,193412.834809
2306,193412.834809
2307,190916.977964
2308,224605.546667
2309,218053.366509
2310,199945.447072
2311,195987.099629
2312,182326.985436
2313,144942.089912
2314,141507.797857
2315,163554.197536
2316,134048.29651
2317,179410.447564
2318,149012.088968
2319,157806.824489
2320,183688.420851
2321,230885.394935
2322,175539.584509
2323,138538.805724
2324,151059.186253
2325,209904.230861
2326,135613.876306
2327,185266.240985
2328,185845.397405
2329,175228.355008
2330,179201.732141
2331,308023.510587
2332,284354.852095
2333,277006.403749
2334,220569.142333
2335,227943.387667
2336,279754.425977
2337,194418.849572
2338,252531.413328
2339,219874.955682
2340,310498.887475
2341,204177.480352
2342,220778.157062
2343,241920.001413
2344,196388.175126
2345,253386.161165
2346,206971.323496
2347,203843.998551
2348,208326.139709
2349,193595.063829
2350,249123.650109
2351,221686.495259
2352,221565.848691
2353,260317.800765
2354,115338.573445
2355,102667.382021
2356,188423.587676
2357,226270.119343
2358,178315.907917
2359,105669.774517
2360,125890.465212
2361,183525.63129
2362,210660.58443
2363,150805.376962
2364,165415.663693
2365,202153.66652
2366,164275.32662
2367,187125.202953
2368,175591.858555
2369,196274.161904
2370,148495.973894
2371,118379.526612
2372,195034.532646
2373,213672.294677
2374,294920.001208
2375,186283.56988
2376,274066.596568
2377,304815.633906
2378,171208.139953
2379,213000.636143
2380,168371.997092
2381,195268.303866
2382,213468.739561
2383,207414.983872
2384,209659.744119
2385,176623.946123
2386,151911.715061
2387,129438.756346
2388,142867.907613
2389,152560.679408
2390,156237.700005
2391,191122.999637
2392,126400.688133
2393,176237.159123
2394,152275.950455
2395,198530.563877
2396,169200.253727
2397,212133.072847
2398,131821.488539
2399,56448.7107854
2400,37352.4530467
2401,120342.228167
2402,150655.30726
2403,276929.948333
2404,150636.732882
2405,189918.029088
2406,114047.649515
2407,148690.414964
2408,200574.962613
2409,161035.931665
2410,220317.874866
2411,127696.867971
2412,177035.655684
2413,150235.657384
2414,142971.904074
2415,237642.783462
2416,142384.926432
2417,148841.539308
2418,120747.290239
2419,181489.794969
2420,138220.952224
2421,151376.749794
2422,157557.448458
2423,119493.866147
2424,185590.727831
2425,286742.136638
2426,192611.130499
2427,91855.3375767
2428,126351.060857
2429,118894.049556
2430,127081.184897
2431,145650.574406
2432,147948.649198
2433,162968.417116
2434,165827.67256
2435,177981.119147
2436,98084.7797434
2437,122169.253463
2438,138913.689326
2439,157236.767972
2440,172359.505997
2441,102886.085917
2442,114272.88181
2443,129398.685004
2444,161714.632596
2445,113289.993776
2446,172795.083479
2447,210676.465057
2448,185380.9954
2449,145340.361914
2450,163809.152271
2451,131552.858062
2452,201572.7519
2453,71148.3874828
2454,93354.1511249
2455,132432.790132
2456,142368.005307
2457,119911.706045
2458,110760.97475
2459,116571.531723
2460,167269.0611
2461,138887.331359
2462,136031.463878
2463,141489.246969
2464,198271.931219
2465,182837.208357
2466,181675.94944
2467,145891.82991
2468,128623.951415
2469,134439.226809
2470,222445.509744
2471,176368.572991
2472,225075.555664
2473,136669.361619
2474,127788.053772
2475,188177.770477
2476,87449.1723146
2477,143335.721071
2478,208945.054022
2479,149888.918237
2480,159500.96288
2481,145142.423136
2482,167391.89841
2483,119116.754171
2484,157113.930662
2485,143389.924186
2486,165571.088062
2487,246269.008138
2488,116815.015601
2489,169770.691008
2490,157729.793951
2491,87603.0766656
2492,207000.940989
2493,144231.234463
2494,196380.353904
2495,87565.8181647
2496,194689.147446
2497,150461.464801
2498,151007.91507
2499,68214.6056906
2500,129568.08442
2501,179050.631286
2502,161765.195421
2503,156886.844566
2504,196797.656314
2505,173725.075366
2506,276788.679227
2507,327358.975669
2508,276788.679227
2509,261091.659927
2510,241852.540952
2511,193145.221339
2512,190253.416469
2513,198708.920615
2514,158725.31723
2515,205590.581857
2516,148734.582626
2517,141778.081588
2518,146013.516976
2519,199709.043224
2520,182963.590354
2521,180279.027868
2522,185356.81403
2523,140792.390058
2524,157050.47092
2525,182036.663635
2526,191434.086557
2527,124729.206296
2528,140792.390058
2529,158139.969351
2530,146626.050269
2531,242115.616216
2532,200786.638257
2533,184435.636884
2534,221939.415978
2535,230020.79186
2536,192854.315071
2537,176923.09201
2538,177840.439307
2539,178071.968008
2540,185918.735876
2541,169166.64966
2542,144942.089912
2543,122848.994892
2544,150002.760591
2545,191417.621462
2546,184329.563975
2547,189101.295088
2548,195454.068228
2549,154101.060827
2550,659280.640589
2551,131183.567308
2552,125417.785954
2553,44372.7507669
2554,152358.059842
2555,83613.6621812
2556,108311.462164
2557,152017.294306
2558,220655.252439
2559,172495.923447
2560,147875.610033
2561,90736.6165595
2562,126641.681964
2563,117329.657636
2564,163839.824406
2565,110840.352753
2566,149281.811721
2567,143243.338048
2568,218997.513658
2569,226226.227496
2570,121147.6104
2571,248307.22476
2572,143180.439283
2573,248956.787718
2574,150513.273472
2575,182663.2331
2576,104758.214427
2577,99790.6068397
2578,94326.75138
2579,46136.3977786
2580,152448.946337
2581,205436.810741
2582,110478.018141
2583,193548.653648
2584,155498.424285
2585,220249.203039
2586,177854.998822
2587,202719.8649
2588,114368.449092
2589,158855.819037
2590,191072.065394
2591,156362.167077
2592,224014.486849
2593,208144.965331
2594,193332.872338
2595,170745.914545
2596,256637.962529
2597,228843.329521
2598,236194.31969
2599,311819.547989
2600,223494.19564
2601,116065.690284
2602,96423.8943369
2603,85558.8063664
2604,64152.2946219
2605,116078.543377
2606,159511.692545
2607,191978.070269
2608,204926.887126
2609,158297.142574
2610,80280.890685
2611,191069.575347
2612,178726.406112
2613,99800.5811694
2614,121403.919083
2615,162580.575474
2616,133882.883667
2617,286973.988135
2618,193634.807578
2619,259222.695342
2620,147845.237204
2621,164159.868647
2622,169291.558619
2623,196328.379163
2624,298983.713203
2625,302566.782137
2626,170486.839999
2627,164567.26404
2628,297252.748852
2629,301419.213107
2630,278278.15469
2631,334831.928721
2632,280015.76653
2633,236342.027784
2634,290581.081714
2635,166905.087379
2636,197711.325687
2637,172497.216271
2638,206204.829526
2639,180675.109129
2640,174462.863903
2641,158139.969351
2642,178677.7817
2643,134367.323743
2644,165296.08591
2645,109917.569334
2646,93762.6011601
2647,111917.515246
2648,138572.528883
2649,143476.534147
2650,122235.084161
2651,158208.185148
2652,339724.112044
2653,261006.066974
2654,297776.334065
2655,318728.897655
2656,261937.008556
2657,245330.007152
2658,226605.806029
2659,259869.602183
2660,304477.604552
2661,277971.577689
2662,278739.140444
2663,277475.6809
2664,215936.176136
2665,267816.603975
2666,225198.259738
2667,171976.577135
2668,178999.507482
2669,184385.121038
2670,239193.034263
2671,178999.507482
2672,178822.153608
2673,167950.299057
2674,197371.818497
2675,174172.698827
2676,169757.889693
2677,209038.325616
2678,220737.643833
2679,240057.899011
2680,232617.547163
2681,288788.967453
2682,269764.888596
2683,355728.673575
2684,276359.487562
2685,248028.102799
2686,243171.548213
2687,270483.49
2688,221901.11698
2689,185869.370272
2690,353974.725077
2691,193618.176413
2692,102602.867636
2693,212756.995541
2694,117338.519356
2695,191676.434335
2696,167669.860782
2697,208284.438603
2698,172682.833254
2699,188253.755719
2700,169178.419823
2701,145610.203758
2702,187707.73799
2703,173503.416046
2704,173585.279298
2705,131951.871255
2706,123330.51238
2707,150340.219621
2708,134277.335165
2709,103209.869205
2710,139945.919474
2711,273635.475835
2712,290040.357528
2713,177670.151319
2714,113417.511872
2715,118379.526612
2716,110942.396656
2717,136440.622269
2718,217472.737051
2719,182663.25659
2720,206724.332564
2721,176465.456586
2722,185485.543493
2723,140736.257873
2724,139696.400861
2725,145852.081362
2726,190435.317895
2727,174535.798121
2728,179697.523983
2729,167495.167823
2730,161367.641122
2731,96739.243647
2732,124264.647566
2733,196777.632387
2734,168144.896851
2735,163660.854912
2736,135084.228071
2737,119926.279704
2738,241997.354746
2739,181009.750519
2740,148806.904089
2741,162656.156463
2742,194385.881749
2743,150895.688336
2744,161914.091392
2745,148593.79304
2746,114228.234627
2747,93884.8398582
2748,151039.699815
2749,149899.984842
2750,150766.659567
2751,104952.893679
2752,220648.506193
2753,224144.784952
2754,374790.894706
2755,177735.696855
2756,122249.372659
2757,143796.697479
2758,93545.4893929
2759,169940.522965
2760,211956.165658
2761,151743.213561
2762,151271.28964
2763,182398.432472
2764,90664.414188
2765,239732.442136
2766,179231.611306
2767,95395.0428065
2768,175647.752557
2769,155300.342926
2770,179139.707803
2771,127526.594127
2772,110499.994626
2773,201050.445367
2774,153177.559705
2775,185370.707621
2776,161161.57247
2777,179224.402838
2778,86824.8077346
2779,224695.273573
2780,131221.889796
2781,110929.618831
2782,133437.151642
2783,134981.713993
2784,164333.350239
2785,169861.876808
2786,55289.0439984
2787,126819.582672
2788,112298.851978
2789,224907.391104
2790,115520.346434
2791,170456.025284
2792,94732.1127576
2793,176030.253677
2794,124248.600868
2795,130583.250863
2796,92912.571744
2797,251635.91408
2798,145464.253865
2799,135112.491616
2800,52835.9052672
2801,147142.069742
2802,148552.70469
2803,272667.603346
2804,110075.018373
2805,77537.2405926
2806,89989.1012206
2807,114084.77478
2808,180365.481104
2809,115177.974625
2810,149174.422499
2811,200995.510405
2812,184880.88939
2813,307036.107836
2814,306640.1833
2815,126256.92898
2816,231148.612779
2817,151341.059933
2818,137404.479896
2819,144959.324487
2820,171046.248309
2821,123344.225756
2822,220023.842307
2823,284903.060564
2824,226299.722691
2825,132397.27114
2826,149300.50519
2827,163236.942646
2828,211250.365569
2829,279321.974787
2830,252370.13444
2831,202921.348366
2832,241406.5566
2833,241837.354538
2834,217610.019582
2835,237416.377434
2836,172761.023381
2837,200502.807221
2838,158824.010803
2839,155092.345205
2840,196245.874868
2841,179830.373255
2842,195918.897976
2843,128355.126579
2844,194282.013725
2845,122551.920654
2846,173047.068648
2847,181614.680438
2848,169211.125974
2849,198996.894951
2850,227985.05114
2851,218985.025792
2852,214054.961868
2853,213070.743376
2854,121763.735361
2855,219010.927729
2856,188447.01371
2857,167913.905637
2858,194596.944638
2859,155333.900014
2860,76448.1699036
2861,150716.419537
2862,205191.150266
2863,72448.27808
2864,228933.199007
2865,131183.567308
2866,170868.190876
2867,102986.68507
2868,180843.453904
2869,197958.952864
2870,183600.912974
2871,131003.798655
2872,57717.0219855
2873,103746.127297
2874,143242.34453
2875,150818.491727
2876,124427.114331
2877,120633.148579
2878,149326.877301
2879,138984.395169
2880,128145.978615
2881,153089.034819
2882,170243.370266
2883,183279.395694
2884,190213.801157
2885,166787.737971
2886,209685.541108
2887,119317.961822
2888,164462.835038
2889,41352.3448703
2890,89531.009766
2891,155739.560697
2892,28927.4408201
2893,117842.864267
2894,58307.8577654
2895,193548.653648
2896,198730.12762
2897,222680.725714
2898,292080.255691
2899,218511.315383
2900,184494.401696
2901,215734.094058
2902,177972.998619
2903,277819.017939
2904,296279.126791
2905,78812.7978936
2906,258361.589975
2907,88817.963576
2908,121403.919083
2909,300212.850977
2910,38680.8830055
2911,96423.8943369
2912,189345.976188
2913,100633.23343
2914,64152.2946219
2915,64152.2946219
2916,116078.543377
2917,212255.767576
2918,103209.869205
2919,237876.231887
